112,123663,2017-07-03 01:29:55,201707031012955,2,9,0.44802
113,123663,2017-07-03 01:29:55,201707031012955,2,10,0.46702
114,123663,2017-07-03 01:29:56,201707031012956,2,11,0.47902
115,123663,2017-07-03 01:29:56,201707031012956,2,12,0.47502
116,123663,2017-07-03 01:29:57,201707031012957,2,13,0.47102
117,123663,2017-07-03 01:29:57,201707031012957,2,14,0.47602
118,123663,2017-07-03 01:29:58,201707031012958,2,15,0.51002
119,123663,2017-07-03 01:29:58,201707031012958,2,16,0.45602
120,123663,2017-07-03 01:29:59,201707031012959,2,17,0.45502
121,123663,2017-07-03 01:29:59,201707031012959,2,18,0.46902
122,123663,2017-07-03 01:30:00,201707031013000,2,19,0.46202
123,123663,2017-07-03 01:30:00,201707031013000,2,20,0.48002
124,123663,2017-07-03 01:30:01,201707031013001,2,21,0.47902
125,123663,2017-07-03 01:30:01,201707031013001,2,22,0.46502
126,123663,2017-07-03 01:30:02,201707031013002,2,23,0.50702
127,123663,2017-07-03 01:30:02,201707031013002,2,24,0.47902
128,123663,2017-07-03 01:30:03,201707031013003,2,25,0.45402
129,123663,2017-07-03 01:30:03,201707031013003,2,26,0.45102
130,123663,2017-07-03 01:30:03,201707031013003,2,27,0.43302
131,123663,2017-07-03 01:30:04,201707031013004,2,28,0.46402
132,123663,2017-07-03 01:30:04,201707031013004,2,29,0.46602
133,123663,2017-07-03 01:30:05,201707031013005,2,30,0.44802
134,123663,2017-07-03 01:30:05,201707031013005,2,31,0.53203
135,123663,2017-07-03 01:30:06,201707031013006,2,32,0.45802
136,123663,2017-07-03 01:30:06,201707031013006,2,33,0.47702
137,123663,2017-07-03 01:30:07,201707031013007,2,34,0.46502
138,123663,2017-07-03 01:30:07,201707031013007,2,35,0.47502
139,123663,2017-07-03 01:30:08,201707031013008,2,36,0.44602
140,123663,2017-07-03 01:30:08,201707031013008,2,37,0.45702
141,123663,2017-07-03 01:30:09,201707031013009,2,38,0.44602
142,123663,2017-07-03 01:30:09,201707031013009,2,39,0.46402
143,123663,2017-07-03 01:30:09,201707031013009,2,40,0.45102
144,123663,2017-07-03 01:30:10,201707031013010,2,41,0.49802
145,123663,2017-07-03 01:30:10,201707031013010,2,42,0.45502
146,123663,2017-07-03 01:30:11,201707031013011,2,43,0.45802
147,123663,2017-07-03 01:30:11,201707031013011,2,44,0.46302
148,123663,2017-07-03 01:30:12,201707031013012,2,45,0.48802
149,123663,2017-07-03 01:30:12,201707031013012,2,46,0.47802
150,123663,2017-07-03 01:30:13,201707031013013,2,47,0.44402
151,123663,2017-07-03 01:30:13,201707031013013,2,48,0.48102
152,123663,2017-07-03 01:30:14,201707031013014,2,49,0.49902
153,123662,2017-07-03 01:30:14,201707031013014,1,0,0.44002
154,123662,2017-07-03 01:30:15,201707031013015,2,0,0.47302
155,123662,2017-07-03 01:30:15,201707031013015,2,1,0.48702
156,123662,2017-07-03 01:30:16,201707031013016,2,2,0.44802
157,123662,2017-07-03 01:30:16,201707031013016,2,3,0.47902
158,123662,2017-07-03 01:30:17,201707031013017,2,4,0.45902
159,123662,2017-07-03 01:30:17,201707031013017,2,5,0.48002
160,123662,2017-07-03 01:30:17,201707031013017,2,6,0.44502
161,123662,2017-07-03 01:30:18,201707031013018,2,7,0.49902
162,123662,2017-07-03 01:30:18,201707031013018,2,8,0.45902
163,123662,2017-07-03 01:30:19,201707031013019,2,9,0.47202
164,123662,2017-07-03 01:30:19,201707031013019,2,10,0.47102
165,123662,2017-07-03 01:30:20,201707031013020,2,11,0.47802
166,123662,2017-07-03 01:30:20,201707031013020,2,12,0.44002
167,123662,2017-07-03 01:30:21,201707031013021,2,13,0.48302
168,123662,2017-07-03 01:30:21,201707031013021,2,14,0.53603
169,123662,2017-07-03 01:30:22,201707031013022,2,15,0.44002
170,123662,2017-07-03 01:30:22,201707031013022,2,16,0.44502
171,123662,2017-07-03 01:30:23,201707031013023,2,17,0.48702
172,123662,2017-07-03 01:30:23,201707031013023,2,18,0.45002
173,123662,2017-07-03 01:30:24,201707031013024,2,19,0.44302
174,123662,2017-07-03 01:30:24,201707031013024,2,20,0.47202
175,123662,2017-07-03 01:30:25,201707031013025,2,21,0.56103
176,123662,2017-07-03 01:30:25,201707031013025,2,22,0.47902
177,123662,2017-07-03 01:30:26,201707031013026,2,23,0.45402
178,123662,2017-07-03 01:30:26,201707031013026,2,24,0.46102
179,123662,2017-07-03 01:30:27,201707031013027,2,25,0.44402
180,123662,2017-07-03 01:30:27,201707031013027,2,26,0.47402
181,123662,2017-07-03 01:30:27,201707031013027,2,27,0.48002
182,123662,2017-07-03 01:30:28,201707031013028,2,28,0.50702
183,123662,2017-07-03 01:30:28,201707031013028,2,29,0.48802
184,123662,2017-07-03 01:30:29,201707031013029,2,30,0.54603
185,123662,2017-07-03 01:30:30,201707031013030,2,31,0.49802
186,123662,2017-07-03 01:30:30,201707031013030,2,32,0.46902
187,123662,2017-07-03 01:30:30,201707031013030,2,33,0.46202
188,123662,2017-07-03 01:30:31,201707031013031,2,34,0.44402
189,123662,2017-07-03 01:30:31,201707031013031,2,35,0.50802
190,123662,2017-07-03 01:30:32,201707031013032,2,36,0.46202
191,123662,2017-07-03 01:30:32,201707031013032,2,37,0.45302
192,123662,2017-07-03 01:30:33,201707031013033,2,38,0.46502
193,123662,2017-07-03 01:30:33,201707031013033,2,39,0.47602
194,123662,2017-07-03 01:30:34,201707031013034,2,40,0.46702
195,123662,2017-07-03 01:30:34,201707031013034,2,41,0.46002
196,123662,2017-07-03 01:30:35,201707031013035,2,42,0.45002
